source_idea_id,base_idea_id,round_id,discipline,source_text,source_dataset
R3_IDEA_071,IDEA_071,3,Unknown,"Continual learning (CL) requires models to sequentially learn multiple tasks, maximizing transfer and minimizing interference. CL methods based on pre-trained models (PTM) have shown strong performance by integrating PTM fine-tuning with traditional approaches. Despite these promising results, current methods lack the ability to proactively detect task transfer and interference at the local optimization level, limiting their effectiveness in maximizing transfer and minimizing interference.",experiment1_standardized_source_ideas
R3_IDEA_072,IDEA_072,3,Unknown,"We present unPIC, a method for generating novel 3D-consistent views of an object from a single image. Given one input view, unPIC produces a full spin of the object around its vertical axis, a process that is typically a precursor for reconstructing the object in 3D. Our key idea is to predict the object's underlying 3D geometry from the input image _before_ predicting the textured.",experiment1_standardized_source_ideas
R3_IDEA_073,IDEA_073,3,Unknown,"This paper explores the local and unbalanced optimal transport for feature learning in an embedding space. Instead of using joint distributions of data, we introduce conditional distributions in terms of the Kullback-Leibler (KL) divergence where some reference conditional distributions are utilized. Using conditional distributions provides the flexibility in controlling the transferring range of given data points.",experiment1_standardized_source_ideas
R3_IDEA_074,IDEA_074,3,Unknown,"Vision-language models (VLM) bring image and textual representations close together in a joint embedding space to tackle many tasks ranging from image captioning to text-to-image retrieval. For such models to be reliably used in cloud vector stores, it is important to have a stable association between images and text such that synonymous queries bring up the same images or have a high degree of overlap.",experiment1_standardized_source_ideas
R3_IDEA_075,IDEA_075,3,Unknown,"Graph Neural Networks (GNNs) with Differential Privacy (DP) guarantees have been proposed to preserve privacy when nodes contain sensitive information that needs to be kept private but is critical for training. Existing methods deploy a fixed uniform noise generation mechanism that lacks the flexibility to adjust between nodes, leading to increasing the risk of graph information leakage and decreasing the model's overall performance. To address.",experiment1_standardized_source_ideas
R3_IDEA_076,IDEA_076,3,Unknown,"It has been demonstrated in many scientific fields that artificial neural networks, like autoencoders or Siamese networks, encode meaningful concepts in their latent spaces. However, there does not exist a comprehensive framework for retrieving this information in a human-readable form without prior knowledge. In order to extract these concepts, we introduce a framework for finding closed-form interpretations of neurons in latent spaces of artificial neural.",experiment1_standardized_source_ideas
R3_IDEA_077,IDEA_077,3,Unknown,"The increasing size of neural networks has led to a growing demand for methods of efficient finetuning. Recently, an orthogonal finetuning paradigm was introduced that uses orthogonal matrices for adapting the weights of a pretrained model. In this paper, we introduce a new class of structured matrices, which unifies and generalizes structured classes from previous works.",experiment1_standardized_source_ideas
R3_IDEA_078,IDEA_078,3,Unknown,"From media platforms to chatbots, algorithms shape how people interact, learn, and discover information. Such interactions between users and an algorithm often unfold over multiple steps, during which strategic users can guide the algorithm to better align with their true interests by selectively engaging with content. However, users frequently exhibit inconsistent preferences: they may spend considerable time on content that offers little long-term value, inadvertently.",experiment1_standardized_source_ideas
R3_IDEA_079,IDEA_079,3,Unknown,"Despite extensive research on adversarial training strategies to improve robustness, the decisions of even the most robust deep learning models can still be quite sensitive to imperceptible perturbations, creating serious risks when deploying them for high-stakes real-world applications. While detecting such cases may be critical, evaluating a model's vulnerability at a per-instance level using adversarial attacks is computationally too intensive and unsuitable for real-time deployment.",experiment1_standardized_source_ideas
R3_IDEA_080,IDEA_080,3,Unknown,"The Boltzmann distribution of a protein provides a roadmap to all of its functional states. Normalizing flows are a promising tool for modeling this distribution, but current methods are intractable for typical pharmacological targets; they become computationally intractable due to the size of the system, heterogeneity of intra-molecular potential energy, and long-range interactions. To remedy these issues, we present a novel flow architecture that utilizes.",experiment1_standardized_source_ideas
R3_IDEA_081,IDEA_081,3,Unknown,"Experiments involving the perturbation of individual cells are central to understanding cellular mechanisms and can accelerate drug discovery. Causal representation learning (CRL) allows us to uncover the latent factors that regulate biological systems and predict the impact of novel perturbations. Unfortunately, existing methods fail to address intervention spillover in a closed-world setting where intervention targets are known a priori, such as in Perturb-seq experiments, due.",experiment1_standardized_source_ideas
R3_IDEA_082,IDEA_082,3,Unknown,"We propose a general framework for a hybrid continuous-discrete algorithm that integrates continuous-time deterministic dynamics with Metropolis-Hastings (MH) steps to combine search dynamics that either preserve or break detailed balance. Our purpose is to study the non-equilibrium dynamics that leads to the ground state of rugged energy landscapes in this general setting. Our results show that MH-driven dynamics reach ``easy'' ground states more quickly, indicating.",experiment1_standardized_source_ideas
R3_IDEA_083,IDEA_083,3,Unknown,"The rapid advancement of Diffusion Large Language Models (dLLMs) introduces unprecedented vulnerabilities that are fundamentally distinct from Autoregressive LLMs, stemming from their iterative and parallel generation mechanisms. In this paper, we conduct an in-depth analysis of dLLM vulnerabilities to jailbreak attacks across two distinct dimensions: *intra-step* and *inter-step* dynamics. Experimental results reveal a harmful bias inherent in the standard greedy remasking strategy and identify a.",experiment1_standardized_source_ideas
R3_IDEA_084,IDEA_084,3,Unknown,"Referring video object segmentation (RVOS) aims to identify, track and segment the objects in a video based on language descriptions, which has received great attention in recent years. However, existing datasets remain focus on short video clips within several seconds, with salient objects visible in most frames. To advance the task towards more practical scenarios, we introduce , a large-scale benchmark for long-term referring video.",experiment1_standardized_source_ideas
R3_IDEA_085,IDEA_085,3,Unknown,"Leveraging the power of contemporary deep learning techniques, it has become increasingly convenient for methodologies to recognize, detect, and track objects in real-world scenarios. Nonetheless, challenges persist, particularly regarding the robustness of these models in recognizing small objects, operating in low-illumination conditions, or dealing with occlusions. Recognizing the unique advantages offered by Event-based vision - including superior temporal resolution, vast dynamic range, and minimal latency.",experiment1_standardized_source_ideas
R3_IDEA_086,IDEA_086,3,Unknown,"Video motion transfer aims to synthesize videos by generating visual content according to a text prompt while transferring the motion pattern observed in a reference video. Recent methods predominantly use the Diffusion Transformer (DiT) architecture. To achieve satisfactory runtime, several methods attempt to accelerate the computations in the DiT, but fail to address structural sources of inefficiency.",experiment1_standardized_source_ideas
R3_IDEA_087,IDEA_087,3,Unknown,"Models are susceptible to adversarially out-of-distribution (OOD) data despite large training-compute investments into their robustification. Zaremba et al. (2025) make progress on this problem at test time, showing LLM reasoning improves satisfaction of model specifications designed to thwart attacks, resulting in a correlation between reasoning effort and robustness to jailbreaks.",experiment1_standardized_source_ideas
R3_IDEA_088,IDEA_088,3,Unknown,"Quantum circuits embed data in a Hilbert space whose dimensionality grows exponentially with the number of qubits, allowing even shallow parameterised quantum circuits (PQCs) to represent highly-correlated probability distributions that are costly for classical networks to capture. Reinforcement-learning (RL) agents, which must reason over long-horizon, continuous-control tasks, stand to benefit from this expressive quantum feature space, but only if the quantum layers can be trained.",experiment1_standardized_source_ideas
R3_IDEA_089,IDEA_089,3,Unknown,"While many diffusion models have achieved impressive results in real-world video super-resolution (Real-VSR) by generating rich and realistic details, their reliance on multi-step sampling leads to slow inference. One-step networks like SeedVR2, DOVE, and DLoRAL alleviate this through condensing generation into one single step, yet they remain heavy, with billions of parameters and multi-second latency. Recent adversarial diffusion compression (ADC) offers a promising path via.",experiment1_standardized_source_ideas
R3_IDEA_090,IDEA_090,3,Unknown,"Geometric queries on neural implicit surfaces, such as ray tracing and collision detection, present a significant challenge since they require explicit spatial reasoning over neural networks. This work addresses this challenge by connecting these geometric queries to neural network verification problems. Inspired by the state-of-the-art neural verification tools, we propose a new framework utilizing linear bound propagation-based verifiers to solve these queries in real time,.",experiment1_standardized_source_ideas
R3_IDEA_091,IDEA_091,3,Unknown,"Message passing graph neural networks (GNNs) are known to have limited expressive power in their ability to distinguish some non-isomorphic graphs. Because of this, it is well known that they are unable to detect or count arbitrary graph substructures (i.e., solving the subgraph isomorphism problem), a task that is of great importance for several types of graph-structured data. However, we observe that GNNs are in.",experiment1_standardized_source_ideas
R3_IDEA_092,IDEA_092,3,Unknown,"In the field of computational advertising, the integration of ads into the outputs of large language models (LLMs) presents an opportunity to support these services without compromising content integrity. This paper introduces novel auction mechanisms for ad allocation and pricing within the textual outputs of LLMs, leveraging retrieval-augmented generation (RAG). We propose a where an ad is probabilistically retrieved for each discourse segment (paragraph, section,.",experiment1_standardized_source_ideas
R3_IDEA_093,IDEA_093,3,Unknown,"Small molecules are essential to drug discovery, and graph–language models hold promise for learning molecular properties and functions from text. However, existing molecule–text datasets are limited in scale and informativeness, restricting the training of generalizable multimodal models. We present MolTextNet, a dataset of 2.5 million high-quality molecule–text pairs designed to overcome these limitations.",experiment1_standardized_source_ideas
R3_IDEA_094,IDEA_094,3,Unknown,"The rapid progress of Large Language Models (LLMs) has made them capable of performing astonishingly well on various tasks, including document completion and question answering. The unregulated use of these models, however, can potentially lead to malicious consequences such as plagiarism, generating fake news, spamming, etc. Therefore, reliable detection of AI-generated text can be critical to ensure the responsible use of LLMs.",experiment1_standardized_source_ideas
R3_IDEA_095,IDEA_095,3,Unknown,"The scalability of Large Language Models (LLMs) to handle extremely long sequences is hindered by two foundational challenges: the quadratic computational cost of self-attention and the generalization limitations of positional encodings when extrapolating to contexts far beyond their training regime. These factors create bottlenecks for both the efficiency and the effective context window of current models. This paper introduces TransFourier, a novel architecture designed to.",experiment1_standardized_source_ideas
R3_IDEA_096,IDEA_096,3,Unknown,"The open world assumption in model development means that a model may lack sufficient information to effectively handle data that is completely different or out of distribution (OOD). When a model encounters OOD data, its performance can significantly decrease. Improving the model’s performance in dealing with OOD can be achieved through gener- alization by adding noise, which can be easily done with deep learning.",experiment1_standardized_source_ideas
R3_IDEA_097,IDEA_097,3,Unknown,"A Random Utility Model (RUM) is a classical model of user behavior defined by a distribution over $^n$. A user, presented with a subset of $\\{1,,n\\}$, will select the item of the subset with the highest utility, according to a utility vector drawn from the specified distribution. In practical settings, the subset is often of small size, as in the ``ten blue links'' of web.",experiment1_standardized_source_ideas
R3_IDEA_098,IDEA_098,3,Unknown,"One important approach to improving the reliability of large language models (LLMs) is to provide accurate confidence estimations regarding the correctness of their answers. However, developing a well-calibrated confidence estimation model is challenging, as mistakes made by LLMs can be difficult to detect. We propose a novel method combining the LLM's self-consistency with labeled data and training an auxiliary model to estimate the correctness of.",experiment1_standardized_source_ideas
R3_IDEA_099,IDEA_099,3,Unknown,"Balancing training on long-tail data distributions remains a long-standing challenge in deep learning. While methods such as re-weighting and re-sampling help alleviate the imbalance issue, limited sample diversity continues to hinder models from learning robust and generalizable feature representations, particularly for tail classes. In contrast to existing methods, we offer a novel perspective on long-tail learning, inspired by an observation: datasets with finer granularity tend.",experiment1_standardized_source_ideas
R3_IDEA_100,IDEA_100,3,Unknown,"Denoising models such as Diffusion or Flow Matching have recently advanced generative modeling for discrete structures, yet most approaches either operate directly in the discrete state space, causing abrupt state changes. We introduce simplex denoising, a simple yet effective generative framework that operates on the probability simplex. The key idea is a non-Markovian noising scheme in which, for a given clean data point, noisy representations.",experiment1_standardized_source_ideas
R3_IDEA_101,IDEA_101,3,Unknown,"In this work, we focus on the task of weakly supervised affordance grounding, where a model is trained to identify affordance regions on objects using human-object interaction images and egocentric object images without dense labels. Previous works are mostly built upon class activation maps, which are effective for semantic segmentation but may not be suitable for locating actions and functions. Leveraging recent advanced foundation models,.",experiment1_standardized_source_ideas
R3_IDEA_102,IDEA_102,3,Unknown,"A challenge in advancing Visual-Language Models (VLMs) is determining whether their failures on abstract reasoning tasks, such as Bongard problems, stem from flawed perception or faulty top-down reasoning. To disentangle these factors, we introduce a diagnostic framework centered on the Linear Separability Ceiling (LSC), the performance achievable by a linear classifier on a VLM's raw visual embeddings. Applying this framework to state-of-the-art VLMs, we uncover.",experiment1_standardized_source_ideas
R3_IDEA_103,IDEA_103,3,Unknown,"Masked video autoencoder approaches have demonstrated their potential by significantly outperforming previous self-supervised learning methods in video representation learning. However, they require an excessive amount of computations and memory while predicting uninformative tokens/frames due to random masking strategies, requiring excessive computing power for training. (e.g., over 16 nodes with 128 NVIDIA A100 GPUs).",experiment1_standardized_source_ideas
R3_IDEA_104,IDEA_104,3,Unknown,"Federated graph learning (FGL) is a privacy-preserving paradigm for modeling distributed graph data, designed to train a powerful global graph neural network. Existing FGL methods predominantly rely on label information during training, effective FGL in an unsupervised setting remains largely unexplored territory. In this paper, we address two key challenges in unsupervised FGL: 1) Local models tend to converge in divergent directions due to the.",experiment1_standardized_source_ideas
R3_IDEA_105,IDEA_105,3,Unknown,"Multi-agent reinforcement learning (MARL) has advanced control of many cooperative multi-agent systems. However, most approaches are trained against a single fixed adversarial strategy, leaving teams fragile to adversarial strategy shifts at test time. To handle such limitations, in this paper, we recast cooperative MARL from a new perspective into an Exogenous Dec-POMDP, separating agent-controllable endogenous and environment-driven exogenous dynamics in order to learn policies that.",experiment1_standardized_source_ideas
R3_IDEA_106,IDEA_106,3,Unknown,"Drug repurposing is a promising strategy to accelerate therapeutic development, and provides a viable and effective way to treat diseases, especially rare diseases, that otherwise do not have established and approved treatment options. As the magnitude of available biological data continues to increase, computational methods have become vital for extracting meaningful insights and identifying candidates for repurposing. Although large language model (LLM)-driven agentic workflows show.",experiment1_standardized_source_ideas
R3_IDEA_107,IDEA_107,3,Unknown,"Neural combinatorial optimization (NCO) has emerged as a data-driven alternative to classical solvers, with recent advances in unsupervised learning (UL) frameworks enabling training without ground truth solutions. However, current UL-based NCO approaches tend to emphasize either generalization across diverse problem instances or instance-specific optimization. In this work, we introduce TACO, a model-agnostic test-time adaptation framework that unifies and extends these two paradigms through principled warm-starting:.",experiment1_standardized_source_ideas
R3_IDEA_108,IDEA_108,3,Unknown,"Large Vision-Language Models (LVLMs) are vulnerable to jailbreak attacks that can generate harmful content. Existing detection methods are either limited to detecting specific attack types or are too time-consuming, making them impractical for real-world deployment. To address these challenges, we propose (ailbreak etection via aileurons), a novel jailbreak detection method for LVLMs.",experiment1_standardized_source_ideas
R3_IDEA_109,IDEA_109,3,Unknown,"Quantifying robustness in a single measure for the purposes of model selection, development of adversarial training methods, and anticipating trends has so far been elusive. The simplest metric to consider is the number of trainable parameters in a model but this has previously been shown to be insufficient at explaining robustness properties. A variety of other metrics, such as ones based on boundary thickness and.",experiment1_standardized_source_ideas
R3_IDEA_110,IDEA_110,3,Unknown,"Referring Video Object Segmentation (RefVOS) seeks to segment target objects in videos guided by natural language descriptions, demanding both temporal reasoning and fine-grained visual comprehension. Existing sampling strategies for LLM-based approaches typically rely on either handcrafted heuristics or external keyframe models. The former often overlooks essential temporal cues, while the latter increases system complexity.",experiment1_standardized_source_ideas
R3_IDEA_111,IDEA_111,3,Unknown,"Video representation is a long-standing problem that is crucial for various downstream tasks, such as tracking, depth prediction, segmentation, view synthesis, and editing. However, current methods either struggle to model complex motions due to the absence of 3D structure or rely on implicit 3D representations that are ill-suited for manipulation tasks. To address these challenges, we introduce a novel explicit 3D representation—video Gaussian representation—that embeds.",experiment1_standardized_source_ideas
R3_IDEA_112,IDEA_112,3,Unknown,"Multi-objective optimization (MOO) has emerged as a powerful approach to solving complex optimization problems involving multiple objectives. In many practical scenarios, function evaluations are unavailable or prohibitively expensive, necessitating optimization solely based on a fixed offline dataset. In this setting, known as offline MOO, the goal is to find out the Pareto set without access to the true objective functions.",experiment1_standardized_source_ideas
R3_IDEA_113,IDEA_113,3,Unknown,"Neural operators offer powerful approaches for solving parametric partial differential equations, but extending them to spherical domains remains challenging due to the need to preserve intrinsic geometry while avoiding distortions that break rotational consistency. Existing spherical operators rely on rotational equivariance but often lack the flexibility for real-world complexity. We propose a generalized operator-design framework based on designable Green’s function and its harmonic expansion, establishing.",experiment1_standardized_source_ideas
R3_IDEA_114,IDEA_114,3,Unknown,"Most existing federated learning (FL) methodologies have been developed starting from a randomly initialized model. Recently, several studies have empirically demonstrated that leveraging a pre-trained model can offer advantageous initializations for FL. In this paper, we take a departure from the assumption of centralized pre-training and instead focus on a practical FL setting, where data samples are distributed among both clients and the server even.",experiment1_standardized_source_ideas
R3_IDEA_115,IDEA_115,3,Unknown,"The goal of this paper is to investigate the complexity of gradient algorithms when learning sparse functions (juntas). We introduce a type of Statistical Queries ($$), which we call Differentiable Learning Queries ($$), to model gradient queries on a specified loss with respect to an arbitrary model. We provide a tight characterization of the query complexity of $$ for learning the support of a sparse.",experiment1_standardized_source_ideas
R3_IDEA_116,IDEA_116,3,Unknown,"Multi-turn jailbreak attacks are effective against text-only *large language models* (LLMs) by gradually introducing malicious content across turns. When extended to *large vision-language models* (LVLMs), we find that naively adding visual inputs can cause existing multi-turn jailbreaks to be easily defended. For example, overly malicious visual input will easily trigger the defense mechanism of safety-aligned LVLMs, making the response more conservative.",experiment1_standardized_source_ideas
R3_IDEA_117,IDEA_117,3,Unknown,"Reliable uncertainty quantification at unobserved spatial locations, particularly for complex and heterogeneous datasets, is a key challenge in spatial statistics. Traditional methods like Kriging rely on strong distributional assumptions such as normality, which often fail in large-scale datasets, leading to unreliable intervals. Conformal prediction offers distribution-free coverage, yet most implementations rely on i.i.d.",experiment1_standardized_source_ideas
R3_IDEA_118,IDEA_118,3,Unknown,"Reinforcement learning (RL) post-training is crucial for LLM alignment and reasoning, but existing policy-based methods, such as PPO and DPO, can fall short of fixing shortcuts inherited from pre-training. In this work, we introduce $Q$, a value-based algorithm for KL-regularized RL that guides the reference policy using the optimal regularized $Q$ function. We propose to learn the optimal $Q$ function using distributional RL on an.",experiment1_standardized_source_ideas
R3_IDEA_119,IDEA_119,3,Unknown,"With the emergence of large-scale models, the machine learning community has witnessed remarkable advancements. However, the substantial memory consumption associated with these models has emerged as a significant obstacle to large-scale training. To mitigate this challenge, an increasing emphasis has been placed on parameter-efficient fine-tuning methodologies, which adapt pre-trained models by fine-tuning only a subset of parameters.",experiment1_standardized_source_ideas
R3_IDEA_120,IDEA_120,3,Unknown,"In inverse reinforcement learning (IRL), an agent seeks to replicate expert demonstrations through interactions with the environment. Traditionally, IRL is treated as an adversarial game, where an adversary searches over reward models, and a learner optimizes the reward through repeated RL procedures. This game-solving approach is both computationally expensive and difficult to stabilize.",experiment1_standardized_source_ideas
R3_IDEA_121,IDEA_121,3,Unknown,"Transfer learning is a crucial technique for handling a small amount of data that is potentially related to other abundant data. However, most of the existing methods are focused on classification tasks using images and language datasets. Therefore, in order to expand the transfer learning scheme to regression tasks, we propose a novel transfer technique based on differential geometry, namely the Geometrically Aligned Transfer Encoder.",experiment1_standardized_source_ideas
R3_IDEA_122,IDEA_122,3,Unknown,Biological and artificial neural systems form high-dimensional neural representations that underpin their computational capabilities. Methods for quantifying geometric similarity in neural representations have become a popular tool for identifying computational principles that are potentially shared across neural systems. These methods generally assume that neural responses are deterministic and static.,experiment1_standardized_source_ideas
R3_IDEA_123,IDEA_123,3,Unknown,"Peer review is the cornerstone of scientific publishing, yet it suffers from inconsistencies, reviewer subjectivity, and scalability challenges. We introduce **ReviewerToo**, a modular framework for studying and deploying AI-assisted peer review to complement human judgment with systematic and consistent assessments. ReviewerToo supports systematic experiments with specialized reviewer personas and structured evaluation criteria, and can be partially or fully integrated into real conference workflows.",experiment1_standardized_source_ideas
R3_IDEA_124,IDEA_124,3,Unknown,"Transfer learning is a cornerstone of modern deep learning, yet it remains constrained by challenges in model selection and the overhead of extensive model storage. In this work, we present Diffusion-based Neural Network Weights Generation, D2NWG, a novel framework that leverages diffusion processes to synthesize task-specific network weights. By modeling the distribution of weights from a diverse ensemble of pretrained models and conditioning the generation.",experiment1_standardized_source_ideas
R3_IDEA_125,IDEA_125,3,Unknown,"Continuous development of convolutional neural networks has shown good performance for fine-grained image classification by identifying fine features in high-resolution images.However, in the real world, many images are due to camera or environmental restrictions. Low resolution images with fewer fine features result in a dramatic reduction in classification accuracy.In this study, a twophase Data Augmentation guided Decoupled Knowledge Distillation (DADKD) framework is proposed to improve.",experiment1_standardized_source_ideas
R3_IDEA_126,IDEA_126,3,Unknown,"Large Language Models (LLMs) are commonly evaluated using human-crafted benchmarks, under the premise that higher scores implicitly reflect stronger human-like performance. However, there is growing concern that LLMs may “game” these benchmarks due to data leakage, achieving high scores while struggling with tasks straightforward for humans. To substantively address the problem, we create GAOKAO-Eval, a comprehensive benchmark based on China's National College Entrance Examination (Gaokao).",experiment1_standardized_source_ideas
R3_IDEA_127,IDEA_127,3,Unknown,"Scientific modeling applications often require estimating a distribution of parameters consistent with a dataset of observations - an inference task also known as source distribution estimation. This problem can be ill-posed, however, since many different source distributions might produce the same distribution of data-consistent simulations. To make a principled choice among many equally valid sources, we propose an approach which targets the maximum entropy distribution,.",experiment1_standardized_source_ideas
R3_IDEA_128,IDEA_128,3,Unknown,"Large-scale transformer models have achieved remarkable empirical successes, largely due to their in-context learning capabilities. Inspired by this, we explore training an autoregressive transformer for in-context Reinforcement Learning (RL). In this setting, we initially train a transformer on an offline dataset consisting of trajectories collected from various RL instances, and then fix and use this transformer to create an action policy for new RL instances.",experiment1_standardized_source_ideas
R3_IDEA_129,IDEA_129,3,Unknown,"Low-bit quantization has become widespread for compressing image super-resolution (SR) models for edge deployment, which allows advanced SR models to enjoy compact low-bit parameters and efficient integer/bitwise constructions for storage compression and inference acceleration, respectively. However, it is notorious that low-bit quantization degrades the accuracy of SR models compared to their full-precision (FP) counterparts. Despite several efforts to alleviate the degradation, the transformer-based SR model.",experiment1_standardized_source_ideas
R3_IDEA_130,IDEA_130,3,Unknown,"Large Reasoning Models (LRMs) have expanded the mathematical reasoning frontier through Chain-of-Thought (CoT) techniques and Reinforcement Learning with Verifiable Rewards (RLVR), capable of solving AIME-level problems. However, the performance of LRMs is heavily dependent on the extended reasoning context length. For solving ultra-hard problems like those in the International Mathematical Olympiad (IMO), the required reasoning complexity surpasses the space that an LRM can explore in.",experiment1_standardized_source_ideas
R3_IDEA_131,IDEA_131,3,Unknown,"The dilemma between plasticity and stability presents a significant challenge in Incremental Learning (IL), especially in the exemplar-free scenario where accessing old-task samples is strictly prohibited during the learning of a new task. A straightforward solution to this issue is learning and storing an independent model for each task, known as Single Task Learning (STL). Despite the linear growth in model storage with the number.",experiment1_standardized_source_ideas
R3_IDEA_132,IDEA_132,3,Unknown,"Efficiency, specialization, and adaptability to new data distributions are qualities that are hard to combine in current Large Language Models. The Mixture of Experts (MoE) architecture has been the focus of significant research because its inherent conditional computation enables such desirable properties. In this work, we focus on ""upcycling"" dense expert models into an MoE, aiming to improve specialization while also adding the ability to.",experiment1_standardized_source_ideas
R3_IDEA_133,IDEA_133,3,Unknown,"Deep learning sometimes appears to work in unexpected ways. In pursuit of a deeper understanding of its surprising behaviors, we investigate the utility of a simple yet accurate model of a trained neural network consisting of a sequence of first-order approximations telescoping out into a single empirically operational tool for practical analysis. Across three case studies, we illustrate how it can be applied to derive.",experiment1_standardized_source_ideas
R3_IDEA_134,IDEA_134,3,Unknown,"Discrete diffusion models are a class of generative models that construct sequences by progressively denoising samples from a categorical noise distribution. Beyond their rapidly growing ability to generate coherent natural language, these models present a new and important opportunity to enforce sequence-level constraints, a capability that current autoregressive models cannot natively provide. This paper capitalizes on this opportunity by introducing $$ (CDD), a novel integration.",experiment1_standardized_source_ideas
R3_IDEA_135,IDEA_135,3,Unknown,"Feature engineering for tabular data remains a critical yet challenging step in machine learning. Recently, large language models (LLMs) have been used to automatically generate new features by leveraging their vast knowledge. However, existing LLM-based approaches often produce overly simple or repetitive features, partly due to inherent biases in the transformations the LLM chooses and the lack of structured reasoning guidance during generation.",experiment1_standardized_source_ideas
R3_IDEA_136,IDEA_136,3,Unknown,"An important problem in reinforcement learning is designing agents that learn to solve tasks safely in an environment. A common solution is to define either a penalty in the reward function or a cost to be minimised when reaching unsafe states. However, designing reward or cost functions is non-trivial and can increase with the complexity of the problem.",experiment1_standardized_source_ideas
R3_IDEA_137,IDEA_137,3,Unknown,"Human–AI conversation frequently relies on quoting earlier text—“check it with the formula I just highlighted”—yet today’s large language models (LLMs) lack an explicit mechanism for locating and exploiting such spans. We formalize the challenge as span-conditioned generation, decomposing each turn into the dialogue history, a set of token-offset quotation spans, and an intent utterance. Building on this abstraction, we introduce a quotation-centric data pipeline that.",experiment1_standardized_source_ideas
R3_IDEA_138,IDEA_138,3,Unknown,"We propose a novel functorial graph coarsening method that preserves inner products between node features, a property often overlooked by existing approaches focusing primarily on structural fidelity. By treating node features as functions on the graph and preserving their inner products, our method retains both structural and feature relationships, facilitating substantial benefits for downstream tasks. To formalize this, we introduce the Inner Product Error (IPE),.",experiment1_standardized_source_ideas
R3_IDEA_139,IDEA_139,3,Unknown,"Unified multimodal models aim to integrate understanding (text output) and generation (pixel output), but aligning these different modalities within a single architecture often demands complex training recipes and careful data balancing. We introduce MetaQueries, a set of learnable queries that act as an efficient interface between autoregressive multimodal LLMs (MLLMs) and diffusion models. MetaQueries connects the MLLM's latents to the diffusion decoder, enabling knowledge-augmented image.",experiment1_standardized_source_ideas
R3_IDEA_140,IDEA_140,3,Unknown,"Reward models trained with conventional Reinforcement Learning from AI Feedback (RLAIF) methods suffer from limited generalizability, which hinders the alignment performance of the policy model during reinforcement learning (RL). This challenge stems from various issues, including distribution shift, preference label noise, and mismatches between overly challenging samples and model capacity. In this paper, we attempt to enhance the generalizability of reward models through a data-centric.",experiment1_standardized_source_ideas
R3_IDEA_141,IDEA_141,3,Unknown,"With the success of pre-trained language models (PLMs) in various application fields beyond natural language processing, language models have raised emerging attention in the field of time series forecasting (TSF) and have shown great prospects. However, current PLM-based TSF methods still fail to achieve satisfactory prediction accuracy matching the strong sequential modeling power of language models. To address this issue, we propose Cross-Model and Cross-Modality.",experiment1_standardized_source_ideas
R3_IDEA_142,IDEA_142,3,Unknown,"Reinforcement Learning with Verifiable Rewards (RLVR) has demonstrated great success on verifiable domains such as math and coding abilities for large language models (LLMs). However, open domains, with their subjectivity and lack of ground truth—have long been considered fundamentally challenging for RLVR, limiting its application. In this work, we challenge this view and pioneer a novel methodology to extend RLVR into open domains.",experiment1_standardized_source_ideas
R3_IDEA_143,IDEA_143,3,Unknown,"The rapid advancement in large language models (LLMs) has brought forth a diverse range of models with varying capabilities that excel in different tasks and domains. However, selecting the optimal LLM for user queries often involves a challenging trade-off between accuracy and cost, a problem exacerbated by the diverse demands of individual queries. In this work, we present a novel framework that formulates the LLM.",experiment1_standardized_source_ideas
R3_IDEA_144,IDEA_144,3,Unknown,"This paper proves a new fingerprinting method to embed the ownership information into a deep neural network (DNN) with theoretically guaranteed robustness to fine-tuning. Specifically, we prove that when the input feature of a convolutional layer only contains low-frequency components, specific frequency components of the convolutional filter will not be changed by gradient descent during the fine-tuning process, where we propose a revised Fourier transform.",experiment1_standardized_source_ideas
R3_IDEA_145,IDEA_145,3,Unknown,"The design of optimization algorithms for neural networks remains a critical challenge, with most existing methods relying on merely heuristic adaptations of traditional gradient-based approaches. This paper introduces KO (Kinetics-inspired Optimizer), a novel neural optimizer gadget inspired by kinetic theory and partial differential equation (PDE) simulations. KO can be used with multiple types of base optimizers (e.g., Adam, SGD).",experiment1_standardized_source_ideas
R3_IDEA_146,IDEA_146,3,Unknown,"We aim to overcome the limitations of Kullback-Leibler (KL) divergence-based variational inference (VI) used in Bayesian Neural Networks (BNNs), which stem from the lack of boundedness of KL-divergence. These limitations include unstable optimization, poor approximation, and difficulties in approximating light-tailed posteriors, which are well documented in the literature. To overcome these limitations, we propose two novel loss functions for BNNs based on Jensen-Shannon (JS) divergences,.",experiment1_standardized_source_ideas
R3_IDEA_147,IDEA_147,3,Unknown,"Direct preference optimization (DPO) has emerged as a promising approach for aligning large language models (LLMs) with human preferences. However, the widespread reliance on the response-level Bradley-Terry (BT) model may limit its full potential, as the reference and learnable models are assumed to be autoregressive only after deriving the objective function. Motivated by this limitation, we revisit the theoretical foundations of DPO and propose a.",experiment1_standardized_source_ideas
R3_IDEA_148,IDEA_148,3,Unknown,"Contrastive Learning (CL) has emerged as one of the most successful paradigms for unsupervised visual representation learning, yet it often depends on intensive manual data augmentations. With the rise of generative models, especially diffusion models, the ability to generate realistic images close to the real data distribution has been well recognized. These generated high-equality images have been successfully applied to enhance contrastive representation learning, a.",experiment1_standardized_source_ideas
